ID,2013 Pořadí skokani,2013 Pořadí skokani kraj,2013 Pořadí skokani kategorie,2013 Pořadí skokani kraj kategorie,2014 Pořadí skokani,2014 Pořadí skokani kraj,2014 Pořadí skokani kategorie,2014 Pořadí skokani kraj kategorie,2015 Pořadí skokani,2015 Pořadí skokani kraj,2015 Pořadí skokani kategorie,2015 Pořadí skokani kraj kategorie,2016 Pořadí skokani,2016 Pořadí skokani kraj,2016 Pořadí skokani kategorie,2016 Pořadí skokani kraj kategorie,2017 Pořadí skokani,2017 Pořadí skokani kraj,2017 Pořadí skokani kategorie,2017 Pořadí skokani kraj kategorie,2018 Pořadí skokani,2018 Pořadí skokani kraj,2018 Pořadí skokani kategorie,2018 Pořadí skokani kraj kategorie,2019 Pořadí skokani,2019 Pořadí skokani kraj,2019 Pořadí skokani kategorie,2019 Pořadí skokani kraj kategorie,2020 Pořadí skokani,2020 Pořadí skokani kraj,2020 Pořadí skokani kategorie,2020 Pořadí skokani kraj kategorie,2021 Pořadí skokani,2021 Pořadí skokani kraj,2021 Pořadí skokani kategorie,2021 Pořadí skokani kraj kategorie,2022 Pořadí skokani,2022 Pořadí skokani kraj,2022 Pořadí skokani kategorie,2022 Pořadí skokani kraj kategorie,2023 Pořadí skokani,2023 Pořadí skokani kraj,2023 Pořadí skokani kategorie,2023 Pořadí skokani kraj kategorie,2024 Pořadí skokani,2024 Pořadí skokani kraj,2024 Pořadí skokani kategorie,2024 Pořadí skokani kraj kategorie,2025 Pořadí skokani,2025 Pořadí skokani kraj,2025 Pořadí skokani kategorie,2025 Pořadí skokani kraj kategorie,2026 Pořadí skokani,2026 Pořadí skokani kraj,2026 Pořadí skokani kategorie,2026 Pořadí skokani kraj kategorie
27201,548,79,89,15,1039,151,120,17,275,41,275,41,483,63,483,63,715,86,715,86,1357,192,1357,192,1887,269,1887,269,499,67,499,67,1518,242,1518,242,870,125,870,125,271,37,271,37,1380,176,1380,176,1185,150,1185,150,1495,202,1495,202
32782,548,25,89,4,978,58,978,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,548,79,34,6,978,148,83,13,263,40,52,7,1163,161,145,18,1385,178,161,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,69,539,69
26439,548,58,548,58,395,46,395,46,1491,153,1491,153,465,42,465,42,692,58,692,58,851,83,851,83,2067,198,2067,198,,,,,,,,,,,,,1508,160,1508,160,2065,203,2065,203,1326,137,1326,137,1364,145,1364,145
6090,548,79,548,79,172,21,172,21,137,23,137,23,1574,219,1574,219,1449,189,1449,189,1508,222,1508,222,84,9,84,9,907,133,907,133,1621,261,1621,261,944,145,944,145,344,48,344,48,2353,319,2353,319,1207,153,1207,153,1801,240,1801,240
32425,26,3,14,2,25,3,11,2,3,1,3,1,35,7,35,7,39,5,39,5,87,11,87,11,11,2,11,2,64,7,64,7,49,7,49,7,,,,,,,,,,,,,,,,,,,,
7520,548,58,548,58,951,104,951,104,1178,120,1178,120,221,23,221,23,1548,152,1548,152,914,88,914,88,879,94,879,94,1044,105,1044,105,1546,163,1546,163,416,56,416,56,1267,137,1267,137,2247,224,2247,224,1896,192,1896,192,,,,
14853,548,25,548,25,249,18,249,18,1345,74,1345,74,591,32,591,32,1273,71,1273,71,606,32,606,32,1484,79,1484,79,273,10,273,10,1533,76,1533,76,1561,80,1561,80,389,26,389,26,2179,120,2179,120,444,26,444,26,475,17,475,17
1036,548,11,548,11,767,10,767,10,1432,30,1432,30,349,3,349,3,1710,30,1710,30,1645,27,1645,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870,34,1870,34
17610,548,79,548,79,473,67,473,67,1103,147,1103,147,857,102,857,102,1350,163,1350,163,792,101,792,101,824,95,824,95,1617,190,1617,190,933,111,933,111,260,32,260,32,2071,251,2071,251,1011,121,1011,121,1489,155,1489,155,1328,140,1328,140
7327,548,79,548,79,563,76,563,76,363,55,363,55,899,117,899,117,1731,224,1731,224,222,36,222,36,1796,255,1796,255,670,90,670,90,1344,212,1344,212,925,139,925,139,118,13,118,13,2269,303,2269,303,1777,240,1777,240,1328,169,1328,169
39045,558,60,35,6,241,28,53,7,1197,123,93,14,615,57,104,17,315,25,83,12,672,66,672,66,,,,,,,,,,,,,,,,,1267,16,1267,16,1916,126,1916,126,856,93,856,93,216,24,216,24
31316,558,80,558,80,507,75,507,75,766,99,766,99,,,,,,,,,,,,,1059,124,1059,124,353,33,353,33,856,99,856,99,1335,166,1335,166,462,49,462,49,22,1,22,1,1115,46,1115,46,1891,65,1891,65
14598,558,83,558,83,1375,198,1375,198,658,96,658,96,1249,175,1249,175,216,32,216,32,1377,196,1377,196,1737,243,1737,243,112,10,112,10,933,148,933,148,1678,258,1678,258,555,74,555,74,1313,168,1313,168,2245,291,2245,291,2016,266,2016,266
7673,558,43,558,43,1173,90,1173,90,459,42,459,42,737,57,737,57,1350,100,1350,100,60,5,60,5,1524,118,1524,118,499,44,499,44,,,,,,,,,473,37,473,37,1580,111,1580,111,,,,,,,,
42350,558,13,558,13,381,8,381,8,785,19,785,19,1183,83,1183,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,558,27,558,27,249,18,249,18,443,22,443,22,1585,90,1585,90,591,34,591,34,1319,68,1319,68,1984,109,1984,109,397,20,397,20,,,,,,,,,1678,102,1678,102,,,,,,,,,,,,
14590,558,83,558,83,1039,151,1039,151,235,34,235,34,825,107,825,107,479,62,479,62,1587,233,1587,233,653,88,653,88,1505,214,1505,214,893,142,893,142,539,70,539,70,2275,302,2275,302,1750,230,1750,230,763,102,763,102,1383,179,1383,179
56453,558,60,558,60,104,15,104,15,1540,155,1540,155,,,,,,,,,254,24,254,24,962,114,962,114,1975,230,1975,230,,,,,,,,,621,63,621,63,1991,244,1991,244,,,,,,,,
20314,558,80,558,80,684,98,684,98,1029,134,1029,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15233,558,80,558,80,826,109,826,109,1132,153,1132,153,666,82,666,82,1194,143,1194,143,575,67,575,67,793,87,793,87,1420,160,1420,160,,,,,,,,,1339,155,1339,155,1641,194,1641,194,,,,,,,,
14593,558,83,558,83,1312,190,1312,190,1197,171,1197,171,957,128,957,128,187,27,187,27,1357,192,1357,192,114,14,114,14,797,115,797,115,1223,192,1223,192,1230,192,1230,192,741,106,741,106,2161,284,2161,284,1644,216,1644,216,1114,144,1114,144
14359,558,33,558,33,873,49,873,49,127,10,127,10,1304,71,1304,71,562,27,562,27,1496,86,1496,86,800,45,800,45,185,14,185,14,1670,33,1670,33,609,26,609,26,621,38,621,38,1380,100,1380,100,1675,102,1675,102,1071,67,1071,67
1126,558,29,558,29,579,29,579,29,950,43,950,43,349,16,349,16,1470,71,1470,71,541,25,541,25,1219,57,1219,57,1678,66,1678,66,788,33,788,33,1686,61,1686,61,876,28,876,28,1173,48,1173,48,528,16,528,16,2459,93,2459,93
1056,558,31,558,31,1352,73,1352,73,147,8,147,8,1743,85,1743,85,1175,51,1175,51,1921,100,1921,100,,,,,,,,,145,7,145,7,1630,84,1630,84,,,,,,,,,,,,,,,,
28008,558,31,558,31,938,102,938,102,263,28,263,28,795,76,795,76,1296,125,1296,125,530,55,530,55,1574,158,1574,158,1591,156,1591,156,,,,,,,,,,,,,,,,,,,,,1670,176,1670,176
39500,573,28,573,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515,573,44,573,44,,,,,,,,,1290,94,1290,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14547,573,83,573,83,1090,144,1090,144,284,41,284,41,511,66,511,66,1175,140,1175,140,334,36,334,36,1998,255,1998,255,1591,185,1591,185,260,28,260,28,1000,113,1000,113,2257,273,2257,273,774,90,774,90,,,,,,,,
46227,573,44,573,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34783,573,14,573,14,1132,32,1132,32,638,15,638,15,108,9,108,9,1417,74,1417,74,575,32,575,32,1764,85,1764,85,2082,102,2082,102,202,13,202,13,381,21,381,21,1087,58,1087,58,1043,53,1043,53,1675,91,1675,91,1541,164,1541,164
40972,573,86,64,11,1229,189,90,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15713,573,62,573,62,1186,124,1186,124,1169,118,1169,118,412,39,412,39,1710,165,1710,165,980,98,980,98,899,107,899,107,,,,,,,,,,,,,1439,168,1439,168,258,30,258,30,1241,127,1241,127,1160,125,1160,125
32847,573,62,573,62,840,91,840,91,1054,111,1054,111,374,35,374,35,494,42,494,42,1622,172,1622,172,800,88,800,88,320,43,320,43,1621,176,1621,176,1185,138,1185,138,683,79,683,79,2093,209,2093,209,1027,113,1027,113,290,33,290,33
29007,573,86,36,7,301,35,57,7,354,53,57,8,1266,179,152,19,1218,156,152,15,284,48,284,48,1796,255,1796,255,1122,163,1122,163,588,86,588,86,478,56,478,56,921,135,921,135,1011,119,1011,119,2445,323,2445,323,643,75,643,75
34060,573,30,573,30,1348,65,1348,65,505,23,505,23,648,24,648,24,1449,69,1449,69,1811,80,1811,80,1629,76,1629,76,43,5,43,5,1394,63,1394,63,1519,56,1519,56,,,,,,,,,,,,,,,,
1608,583,33,583,33,896,40,896,40,690,33,690,33,483,20,483,20,1417,64,1417,64,1603,78,1603,78,,,,,,,,,588,30,588,30,1460,76,1460,76,702,32,702,32,877,54,877,54,763,51,763,51,1562,105,1562,105
25646,583,84,583,84,320,47,320,47,341,45,341,45,311,42,311,42,864,105,864,105,1870,228,1870,228,129,12,129,12,1505,171,1505,171,202,20,202,20,478,55,478,55,702,76,702,76,1674,199,1674,199,2427,279,2427,279,57,4,57,4
10151,583,46,583,46,699,53,699,53,485,46,485,46,234,21,234,21,580,48,580,48,1298,90,1298,90,1876,140,1876,140,516,46,516,46,748,71,748,71,510,43,510,43,1583,123,1583,123,2075,154,2075,154,1421,119,1421,119,549,41,549,41
15090,583,34,583,34,618,34,618,34,852,53,852,53,795,47,795,47,755,48,755,48,1396,88,1396,88,1812,118,1812,118,486,31,486,31,,,,,,,,,,,,,,,,,,,,,,,,
56300,583,87,583,87,605,84,605,84,1054,154,1054,154,,,,,,,,,315,53,315,53,,,,,,,,,,,,,,,,,1227,167,1227,167,1069,128,1069,128,359,45,359,45,1364,174,1364,174
41020,27,6,10,5,17,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7826,583,84,583,84,1220,172,1220,172,1132,153,1132,153,251,37,251,37,126,16,126,16,1747,212,1747,212,308,31,308,31,2145,256,2145,256,1126,127,1126,127,510,59,510,59,2126,259,2126,259,1401,160,1401,160,643,70,643,70,1728,190,1728,190
57036,583,12,583,12,133,8,133,8,785,44,785,44,848,80,848,80,1699,78,1699,78,1283,134,1283,134,1596,199,1596,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7770,590,86,590,86,415,58,415,58,341,45,341,45,1451,170,1451,170,534,69,534,69,411,45,411,45,755,80,755,80,628,64,628,64,971,114,971,114,,,,,,,,,,,,,2438,280,2438,280,1541,165,1541,165
46140,590,35,590,35,1173,83,1173,83,,,,,857,49,857,49,126,5,126,5,1571,97,1571,97,670,38,670,38,1351,88,1351,88,999,63,999,63,704,47,704,47,207,10,207,10,1353,72,1353,72,506,40,506,40,1420,115,1420,115
13916,590,34,590,34,514,23,514,23,1091,47,1091,47,760,34,760,34,143,6,143,6,729,41,729,41,1956,94,1956,94,1219,63,1219,63,748,45,748,45,806,40,806,40,941,52,941,52,1916,108,1916,108,985,60,985,60,1237,81,1237,81
14658,28,1,28,1,,,,,,,,,,,,,,,,,29,1,29,1,11,1,11,1,84,4,84,4,73,6,73,6,11,1,11,1,97,8,97,8,20,2,20,2,48,5,48,5,113,10,113,10
3542,590,86,590,86,166,20,166,20,1378,192,1378,192,497,62,497,62,518,65,518,65,880,114,880,114,1446,181,1446,181,2045,239,2045,239,1613,200,1613,200,36,5,36,5,2275,277,2275,277,897,106,897,106,1896,206,1896,206,1518,162,1518,162
26421,590,34,590,34,356,19,356,19,822,56,822,56,262,9,262,9,340,18,340,18,1840,103,1840,103,1038,64,1038,64,273,21,273,21,,,,,,,,,1169,68,1169,68,1724,114,1724,114,1461,90,1461,90,892,62,892,62
40318,590,87,590,87,98,17,98,17,515,76,515,76,1603,215,1603,215,411,64,411,64,1548,199,1548,199,775,96,775,96,,,,,,,,,,,,,1392,183,1392,183,1380,172,1380,172,2398,290,2398,290,1849,218,1849,218
21570,596,35,596,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12649,596,35,596,35,1160,62,1160,62,,,,,,,,,1017,54,1017,54,792,48,792,48,273,15,273,15,1196,79,1196,79,,,,,,,,,,,,,,,,,1185,74,1185,74,1025,66,1025,66
30905,596,35,596,35,70,6,70,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,35,490,35
14826,596,88,596,88,395,68,395,68,1256,193,1256,193,221,30,221,30,1865,263,1865,263,,,,,,,,,1529,195,1529,195,94,20,94,20,317,45,317,45,1461,189,1461,189,230,28,230,28,1997,231,1997,231,1071,132,1071,132
16925,596,47,596,47,1254,98,1254,98,117,13,117,13,1183,88,1183,88,677,58,677,58,1042,71,1042,71,1202,92,1202,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,596,12,596,12,684,12,684,12,539,11,539,11,1538,94,1538,94,1042,59,1042,59,1603,83,1603,83,192,14,192,14,2019,129,2019,129,,,,,,,,,1858,111,1858,111,2056,126,2056,126,2464,147,2464,147,290,10,290,10
48128,596,64,596,64,260,29,260,29,1545,156,1545,156,973,94,973,94,1119,110,1119,110,816,74,816,74,541,57,541,57,1738,176,1738,176,495,55,495,55,1292,148,1292,148,767,86,767,86,928,100,928,100,2360,237,2360,237,,,,
43609,596,88,66,12,75,14,32,7,249,38,66,18,1361,185,158,31,864,125,864,125,199,30,199,30,573,81,573,81,866,112,866,112,1368,167,1368,167,964,117,964,117,,,,,,,,,2200,264,2200,264,2148,258,2148,258
16555,596,88,596,88,684,109,684,109,1054,148,1054,148,1266,175,1266,175,1088,158,1088,158,880,105,880,105,1386,169,1386,169,994,127,994,127,1613,206,1613,206,1243,151,1243,151,2033,265,2033,265,,,,,,,,,,,,
29193,596,35,596,35,166,8,166,8,225,14,225,14,1451,66,1451,66,1017,42,1017,42,642,39,642,39,2047,106,2047,106,886,45,886,45,933,55,933,55,981,48,981,48,1945,114,1945,114,754,46,754,46,,,,,,,,
8824,596,35,596,35,739,33,739,33,495,23,495,23,1491,69,1491,69,1350,62,1350,62,1068,54,1068,54,573,28,573,28,,,,,,,,,,,,,,,,,,,,,,,,,207,16,207,16
12077,596,36,596,36,670,39,670,39,638,37,638,37,1451,79,1451,79,1042,74,1042,74,1166,76,1166,76,1367,85,1367,85,907,58,907,58,626,36,626,36,1335,90,1335,90,451,29,451,29,2264,145,2264,145,2018,141,2018,141,871,73,871,73
45280,596,31,596,31,,,,,,,,,,,,,,,,,,,,,1750,80,1750,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,609,88,609,88,873,136,873,136,1222,174,1222,174,936,125,936,125,692,85,692,85,661,98,661,98,455,62,455,62,539,73,539,73,260,43,260,43,1599,244,1599,244,1537,207,1537,207,,,,,,,,,314,44,314,44
22328,609,65,609,65,1261,134,1261,134,,,,,1266,122,1266,122,1660,162,1660,162,1710,181,1710,181,,,,,,,,,703,76,703,76,1519,174,1519,174,,,,,,,,,285,37,285,37,2394,248,2394,248
18922,609,29,609,29,853,42,853,42,976,46,976,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,609,65,609,65,684,74,684,74,766,77,766,77,795,60,795,60,1752,129,1752,129,73,12,73,12,400,41,400,41,1805,184,1805,184,933,94,933,94,1243,141,1243,141,2045,219,2045,219,1333,92,1333,92,223,27,223,27,1328,143,1328,143
29490,29,3,29,3,51,15,51,15,55,14,55,14,18,4,18,4,7,4,7,4,38,10,38,10,32,5,32,5,81,11,81,11,21,9,21,9,66,12,66,12,64,5,64,5,74,7,74,7,54,11,54,11,26,7,26,7
4103,609,88,609,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,609,88,609,88,482,66,482,66,1132,161,1132,161,899,117,899,117,1328,170,1328,170,517,77,517,77,698,98,698,98,756,107,756,107,669,102,669,102,1185,184,1185,184,876,128,876,128,1674,222,1674,222,725,99,725,99,1420,188,1420,188
5785,609,15,609,15,507,11,507,11,1501,44,1501,44,41,3,41,3,1789,91,1789,91,1042,58,1042,58,899,40,899,40,1617,76,1617,76,703,42,703,42,609,37,609,37,1267,66,1267,66,1502,76,1502,76,1241,70,1241,70,952,54,952,54
48749,609,37,609,37,1193,63,1193,63,1313,82,1313,82,434,21,434,21,1483,75,1483,75,42,2,42,2,1596,92,1596,92,1678,100,1678,100,,,,,,,,,1858,106,1858,106,,,,,,,,,,,,
6047,609,88,609,88,1362,197,1362,197,443,68,443,68,,,,,,,,,1216,166,1216,166,119,15,119,15,1885,261,1885,261,458,73,458,73,1053,165,1053,165,1019,143,1019,143,912,106,912,106,2367,307,2367,307,952,122,952,122
15310,609,15,609,15,1106,31,1106,31,319,10,319,10,240,22,240,22,1218,65,1218,65,1632,82,1632,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16262,609,37,609,37,,,,,,,,,1732,98,1732,98,1311,95,1311,95,434,23,434,23,1863,85,1863,85,1637,102,1637,102,,,,,,,,,876,50,876,50,2001,120,2001,120,1185,88,1185,88,,,,
4685,609,28,609,28,197,15,197,15,901,51,901,51,706,41,706,41,1710,91,1710,91,215,10,215,10,1812,100,1812,100,233,9,233,9,,,,,,,,,1439,87,1439,87,580,30,580,30,,,,,,,,
14566,609,88,609,88,495,67,495,67,524,78,524,78,1049,145,1049,145,934,120,934,120,182,30,182,30,1260,183,1260,183,353,54,353,54,626,93,626,93,1432,216,1432,216,196,26,196,26,2140,282,2140,282,2085,272,2085,272,1328,169,1328,169
7576,609,65,609,65,221,26,221,26,869,88,869,88,648,60,648,60,,,,,,,,,,,,,972,99,972,99,,,,,,,,,,,,,,,,,,,,,,,,
10743,609,37,609,37,1173,83,1173,83,1076,66,1076,66,,,,,580,40,580,40,1283,84,1283,84,879,54,879,54,1019,69,1019,69,495,27,495,27,1167,73,1167,73,722,44,722,44,1533,90,1533,90,276,25,276,25,928,77,928,77
26557,624,91,624,91,1013,164,1013,164,1103,159,1103,159,311,41,311,41,377,54,377,54,424,53,424,53,978,116,978,116,779,100,779,100,1311,161,1311,161,824,102,824,102,2302,282,2302,282,859,108,859,108,,,,,,,,
31356,624,68,624,68,260,29,260,29,213,18,213,18,615,31,615,31,1001,147,1001,147,1377,175,1377,175,1001,122,1001,122,994,15,994,15,436,13,436,13,717,28,717,28,1169,68,1169,68,1750,118,1750,118,2448,144,2448,144,1913,117,1913,117
24943,624,91,624,91,41,7,41,7,1324,200,1324,200,648,85,648,85,1066,155,1066,155,1068,151,1068,151,844,122,844,122,717,93,717,93,495,63,495,63,1592,193,1592,193,1562,196,1562,196,731,91,731,91,1514,164,1514,164,2527,300,2527,300
25011,624,91,624,91,145,26,145,26,805,113,805,113,497,67,497,67,1652,237,1652,237,575,68,575,68,775,96,775,96,,,,,,,,,,,,,621,82,621,82,,,,,,,,,1114,136,1114,136
2159,624,88,624,88,186,22,186,22,1270,170,1270,170,364,47,364,47,1088,135,1088,135,1238,152,1238,152,1107,132,1107,132,1553,179,1553,179,,,,,,,,,1918,234,1918,234,390,47,390,47,830,90,830,90,,,,
4850,624,17,624,17,514,12,514,12,705,18,705,18,1700,100,1700,100,1119,58,1119,58,940,52,940,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,624,88,624,88,840,112,840,112,963,125,963,125,349,45,349,45,1796,222,1796,222,816,105,816,105,1971,250,1971,250,,,,,,,,,964,104,964,104,2045,247,2045,247,,,,,,,,,,,,
33383,624,68,624,68,1391,145,1391,145,,,,,251,37,251,37,1218,147,1218,147,1508,187,1508,187,1646,211,1646,211,,,,,,,,,,,,,1367,158,1367,158,41,5,41,5,1751,190,1751,190,1518,162,1518,162
52758,624,93,624,93,495,67,495,67,299,47,299,47,1338,188,1338,188,1483,197,1483,197,940,132,940,132,1663,231,1663,231,841,120,841,120,,,,,,,,,451,64,451,64,2302,310,2302,310,1390,181,1390,181,410,56,410,56
10521,624,88,624,88,1417,197,1417,197,117,15,117,15,1505,182,1505,182,168,24,168,24,1941,235,1941,235,1386,172,1386,172,439,43,439,43,703,84,703,84,,,,,,,,,,,,,,,,,,,,
25955,624,48,624,48,1352,106,1352,106,,,,,,,,,114,11,114,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,624,91,624,91,909,142,909,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50725,624,93,624,93,1312,190,1312,190,976,140,976,140,1089,153,1089,153,94,9,94,9,1216,166,1216,166,463,63,463,63,1122,163,1122,163,933,148,933,148,1149,181,1149,181,1148,157,1148,157,1533,198,1533,198,643,88,643,88,827,102,827,102
28825,624,32,624,32,473,25,473,25,443,19,443,19,782,30,782,30,1633,76,1633,76,792,39,792,39,1423,68,1423,68,332,16,332,16,1311,57,1311,57,1125,39,1125,39,571,12,571,12,1787,72,1787,72,2163,88,2163,88,1989,70,1989,70
27912,624,88,624,88,186,22,186,22,603,84,603,84,848,101,848,101,1710,210,1710,210,1238,152,1238,152,375,42,375,42,1392,153,1392,153,1282,153,1282,153,,,,,,,,,,,,,1732,189,1732,189,2431,278,2431,278
11911,624,48,624,48,811,64,811,64,950,82,950,82,528,45,528,45,591,50,591,50,1733,125,1733,125,1423,110,1423,110,486,41,486,41,669,64,669,64,1243,112,1243,112,1227,99,1227,99,1705,121,1705,121,,,,,,,,
36319,640,50,640,50,739,57,739,57,766,66,766,66,1505,114,1505,114,1689,123,1689,123,,,,,,,,,1933,148,1933,148,,,,,,,,,,,,,,,,,,,,,,,,
12680,640,95,640,95,301,50,301,50,1214,179,1214,179,737,94,737,94,1434,210,1434,210,901,107,901,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13887,640,95,640,95,415,72,415,72,805,113,805,113,990,131,990,131,1017,151,1017,151,1140,138,1140,138,1219,149,1219,149,1859,235,1859,235,788,92,788,92,691,86,691,86,900,120,900,120,1858,222,1858,222,1644,186,1644,186,272,36,272,36
50757,640,38,640,38,627,34,627,34,1522,95,1522,95,578,29,578,29,349,19,349,19,254,15,254,15,1550,89,1550,89,385,25,385,25,,,,,,,,,1113,63,1113,63,1248,89,1248,89,1807,109,1807,109,722,54,722,54
11415,640,92,640,92,1436,199,1436,199,,,,,,,,,1385,169,1385,169,672,78,672,78,2085,267,2085,267,,,,,,,,,,,,,473,51,473,51,,,,,,,,,,,,
25436,640,95,640,95,590,81,590,81,249,37,249,37,825,107,825,107,1777,235,1777,235,1396,198,1396,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30900,640,38,640,38,657,28,657,28,144,7,144,7,1707,82,1707,82,425,15,425,15,42,2,42,2,1596,77,1596,77,1392,75,1392,75,703,39,703,39,578,31,578,31,1087,65,1087,65,877,54,877,54,1027,62,1027,62,624,44,624,44
6177,640,92,640,92,951,124,951,124,443,62,443,62,825,98,825,98,129,17,129,17,1480,182,1480,182,1367,167,1367,167,756,74,756,74,,,,,,,,,1439,168,1439,168,1011,121,1011,121,1826,200,1826,200,1160,125,1160,125
15114,640,29,640,29,657,43,657,43,638,35,638,35,319,17,319,17,1111,60,1111,60,980,46,980,46,899,55,899,55,,,,,,,,,,,,,1148,64,1148,64,1043,55,1043,55,1326,79,1326,79,1781,84,1781,84
14578,640,95,640,95,627,92,627,92,1132,161,1132,161,666,84,666,84,1505,200,1505,200,241,41,241,41,1462,209,1462,209,1295,184,1295,184,400,63,400,63,562,74,562,74,1484,199,1484,199,402,49,402,49,1489,194,1489,194,1039,133,1039,133
52856,650,70,650,70,356,39,356,39,515,50,515,50,848,80,848,80,,,,,,,,,606,66,606,66,1480,143,1480,143,377,44,377,44,52,7,52,7,246,31,246,31,1641,194,1641,194,198,27,198,27,2097,235,2097,235
2170,650,94,650,94,1341,185,1341,185,1506,209,1506,209,497,62,497,62,,,,,,,,,483,54,483,54,2094,248,2094,248,,,,,,,,,,,,,,,,,,,,,,,,
48909,650,13,650,13,783,11,783,11,225,6,225,6,1014,16,1014,16,979,18,979,18,1068,22,1068,22,1629,22,1629,22,1295,23,1295,23,893,14,893,14,981,11,981,11,1461,18,1461,18,,,,,,,,,,,,
29930,650,97,650,97,330,42,330,42,638,94,638,94,782,97,782,97,1132,142,1132,142,1523,224,1523,224,155,22,155,22,1529,216,1529,216,227,39,227,39,1260,198,1260,198,1484,199,1484,199,2217,293,2217,293,230,24,230,24,127,19,127,19
4447,30,1,30,1,45,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52744,30,8,30,8,15,6,15,6,44,9,44,9,35,10,35,10,,,,,,,,,84,26,84,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20164,650,30,650,30,1277,55,1277,55,417,19,417,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52567,650,39,650,39,119,5,119,5,976,61,976,61,412,21,412,21,934,65,934,65,980,60,980,60,1596,106,1596,106,1044,71,1044,71,748,46,748,46,1125,70,1125,70,1299,70,1299,70,1445,81,1445,81,907,71,907,71,475,36,475,36
29485,650,97,650,97,,,,,,,,,648,82,648,82,,,,,,,,,1219,172,1219,172,588,80,588,80,823,128,823,128,1305,202,1305,202,,,,,,,,,2435,318,2435,318,,,,
13964,650,30,650,30,909,55,909,55,1076,63,1076,63,465,28,465,28,1820,94,1820,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,650,97,650,97,531,86,531,86,1054,148,1054,148,990,131,990,131,199,32,199,32,1747,228,1747,228,1328,161,1328,161,659,84,659,84,1682,216,1682,216,230,30,230,30,496,71,496,71,928,116,928,116,285,34,285,34,1328,163,1328,163
38619,650,18,650,18,811,17,811,17,690,17,690,17,528,45,528,45,1218,65,1218,65,1645,84,1645,84,800,33,800,33,2045,100,2045,100,626,37,626,37,425,27,425,27,1267,66,1267,66,1476,74,1476,74,1163,64,1163,64,1891,106,1891,106
45825,650,97,650,97,783,119,783,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,650,33,650,33,579,29,579,29,785,36,785,36,760,28,760,28,1401,66,1401,66,1571,70,1571,70,1900,88,1900,88,588,27,588,27,,,,,,,,,722,20,722,20,2001,81,2001,81,1675,65,1675,65,2542,98,2542,98
8585,650,70,650,70,1075,115,1075,115,377,38,377,38,857,83,857,83,,,,,,,,,1151,124,1151,124,539,61,539,61,999,107,999,107,1219,140,1219,140,968,106,968,106,1991,198,1991,198,1984,203,1984,203,2169,226,2169,226
47505,650,97,67,13,104,19,39,9,585,88,92,22,737,94,116,20,846,122,846,122,1783,232,1783,232,,,,,,,,,,,,,,,,,,,,,1197,149,1197,149,95,10,95,10,764,92,764,92
4785,650,51,650,51,909,70,909,70,1153,99,1153,99,1597,124,1597,124,692,58,692,58,303,34,303,34,1132,119,1132,119,1019,102,1019,102,1166,121,1166,121,760,98,760,98,2244,237,2244,237,1476,153,1476,153,1558,165,1558,165,611,72,611,72
