Sezóna,Pohlaví,Kraj,Kategorie,Počet hráčů,Počet skokanů 800,Počet skokanů 1200,Počet skokanů 1600,Počet skokanů 2000
2015,Z,KSST Ústecký,U15,10,2,,,
2015,Z,Moravskoslezský SST,U15,36,16,1,,
2015,Z,Pražský SST,U15,13,8,1,,
2015,Z,Středočeský SST,U15,28,15,8,,
2016,M,KSST Jihomoravský,U15,257,103,18,3,
2016,M,KSST Jihočeský,U15,84,27,5,,
2016,M,KSST Karlovarský,U15,16,5,,,
2016,M,KSST Kralovéhradecký,U15,168,57,13,1,
2016,M,KSST Liberecký,U15,46,24,3,1,
2016,M,KSST Olomoucký,U15,39,17,9,2,
2016,M,KSST Pardubický,U15,87,40,6,2,
2016,M,KSST Plzeňský,U15,61,33,7,,
2016,M,KSST Vysočina,U15,83,50,6,1,
2016,M,KSST Zlínský,U15,90,23,14,1,
2016,M,KSST Ústecký,U15,67,25,8,,
2016,M,Moravskoslezský SST,U15,187,107,25,4,
2016,M,Pražský SST,U15,64,40,14,2,
2016,M,Středočeský SST,U15,157,69,6,1,
2016,Z,KSST Jihomoravský,U15,39,21,1,,
2016,Z,KSST Jihočeský,U15,25,6,2,1,
2016,Z,KSST Karlovarský,U15,20,6,,,
2016,Z,KSST Kralovéhradecký,U15,40,17,3,,
2016,Z,KSST Liberecký,U15,18,3,,,
2016,Z,KSST Olomoucký,U15,6,2,,,
2016,Z,KSST Pardubický,U15,22,7,1,,
2016,Z,KSST Plzeňský,U15,18,10,4,,
2016,Z,KSST Vysočina,U15,8,2,,,
2016,Z,KSST Zlínský,U15,10,3,2,,
2016,Z,KSST Ústecký,U15,13,8,1,,
2016,Z,Moravskoslezský SST,U15,29,17,5,,
2016,Z,Pražský SST,U15,18,9,2,,
2016,Z,Středočeský SST,U15,28,17,6,,
2017,M,KSST Jihomoravský,U15,224,110,15,2,
2017,M,KSST Jihočeský,U15,71,35,11,2,
2017,M,KSST Karlovarský,U15,18,7,2,,
2017,M,KSST Kralovéhradecký,U15,152,67,16,3,
2017,M,KSST Liberecký,U15,55,20,5,,
2017,M,KSST Olomoucký,U15,41,23,8,1,
2017,M,KSST Pardubický,U15,73,35,4,,
2017,M,KSST Plzeňský,U15,73,33,6,2,
2017,M,KSST Vysočina,U15,80,44,8,2,
2017,M,KSST Zlínský,U15,160,55,14,1,
2017,M,KSST Ústecký,U15,55,31,9,,
2017,M,Moravskoslezský SST,U15,203,92,30,7,
2017,M,Pražský SST,U15,56,35,18,1,
2017,M,Středočeský SST,U15,178,60,8,,
2017,Z,KSST Jihomoravský,U15,48,19,2,,
2017,Z,KSST Jihočeský,U15,18,9,3,,
2017,Z,KSST Karlovarský,U15,14,11,,,
2017,Z,KSST Kralovéhradecký,U15,40,17,3,,
2017,Z,KSST Liberecký,U15,20,7,1,,
2017,Z,KSST Olomoucký,U15,4,3,,,
2017,Z,KSST Pardubický,U15,20,8,,,
2017,Z,KSST Plzeňský,U15,21,7,3,,
2017,Z,KSST Vysočina,U15,10,2,1,,
2017,Z,KSST Zlínský,U15,14,7,3,,
2017,Z,KSST Ústecký,U15,8,6,2,,
2017,Z,Moravskoslezský SST,U15,29,11,4,,
2017,Z,Pražský SST,U15,18,13,3,,
2017,Z,Středočeský SST,U15,39,15,2,,
2018,M,KSST Jihomoravský,U15,237,86,8,2,
2018,M,KSST Jihočeský,U15,51,24,9,4,
2018,M,KSST Karlovarský,U15,29,9,2,1,
2018,M,KSST Kralovéhradecký,U15,125,39,8,1,
2018,M,KSST Liberecký,U15,52,29,6,1,
2018,M,KSST Olomoucký,U15,37,16,7,,
2018,M,KSST Pardubický,U15,70,29,2,,
2018,M,KSST Plzeňský,U15,71,35,4,1,
2018,M,KSST Vysočina,U15,81,36,5,,
2018,M,KSST Zlínský,U15,174,71,14,2,
2018,M,KSST Ústecký,U15,65,26,7,1,
2018,M,Moravskoslezský SST,U15,208,89,24,3,
2018,M,Pražský SST,U15,54,27,15,3,
2018,M,Středočeský SST,U15,180,58,6,1,
2018,Z,KSST Jihomoravský,U15,55,14,2,1,
2018,Z,KSST Jihočeský,U15,16,6,1,,
2018,Z,KSST Karlovarský,U15,16,6,,,
2018,Z,KSST Kralovéhradecký,U15,44,14,3,,
2018,Z,KSST Liberecký,U15,24,8,1,,
2018,Z,KSST Olomoucký,U15,6,3,,,
2018,Z,KSST Pardubický,U15,20,7,,,
2018,Z,KSST Plzeňský,U15,13,10,2,,
2018,Z,KSST Vysočina,U15,13,5,1,,
2018,Z,KSST Zlínský,U15,19,5,2,,
2018,Z,KSST Ústecký,U15,11,5,3,,
2018,Z,Moravskoslezský SST,U15,42,14,6,,
2018,Z,Pražský SST,U15,18,13,4,1,
2018,Z,Středočeský SST,U15,39,14,2,,
2019,M,KSST Jihomoravský,U15,256,78,16,1,
2019,M,KSST Jihočeský,U15,59,13,9,2,
2019,M,KSST Karlovarský,U15,20,10,3,,
2019,M,KSST Kralovéhradecký,U15,125,28,9,1,
2019,M,KSST Liberecký,U15,57,20,4,2,
2019,M,KSST Olomoucký,U15,44,14,5,,
2019,M,KSST Pardubický,U15,70,25,6,,
2019,M,KSST Plzeňský,U15,65,27,3,1,
2019,M,KSST Vysočina,U15,78,31,8,1,
2019,M,KSST Zlínský,U15,170,49,9,1,
2019,M,KSST Ústecký,U15,66,23,7,2,
2019,M,Moravskoslezský SST,U15,207,78,21,5,1
2019,M,Pražský SST,U15,55,30,13,1,
2019,M,Středočeský SST,U15,212,50,11,1,
2019,Z,KSST Jihomoravský,U15,68,13,,,
2019,Z,KSST Jihočeský,U15,17,5,1,,
2019,Z,KSST Karlovarský,U15,13,6,,,
2019,Z,KSST Kralovéhradecký,U15,44,12,4,,
2019,Z,KSST Liberecký,U15,23,7,1,,
2019,Z,KSST Olomoucký,U15,5,2,1,,
2019,Z,KSST Pardubický,U15,18,6,1,,
2019,Z,KSST Plzeňský,U15,13,6,1,,
2019,Z,KSST Vysočina,U15,12,4,1,,
2019,Z,KSST Zlínský,U15,19,8,1,,
2019,Z,KSST Ústecký,U15,18,3,1,,
2019,Z,Moravskoslezský SST,U15,45,12,3,,
2019,Z,Pražský SST,U15,16,12,4,1,
2019,Z,Středočeský SST,U15,52,10,2,,
2020,M,KSST Jihomoravský,U15,262,57,11,3,
2020,M,KSST Jihočeský,U15,63,22,6,1,
2020,M,KSST Karlovarský,U15,15,6,2,,
2020,M,KSST Kralovéhradecký,U15,158,28,11,2,
2020,M,KSST Liberecký,U15,67,24,4,1,
2020,M,KSST Olomoucký,U15,56,16,3,,
2020,M,KSST Pardubický,U15,73,24,6,,
2020,M,KSST Plzeňský,U15,69,22,1,,
2020,M,KSST Vysočina,U15,69,27,10,2,
2020,M,KSST Zlínský,U15,191,40,10,,
2020,M,KSST Ústecký,U15,54,25,5,,
2020,M,Moravskoslezský SST,U15,179,72,20,6,
2020,M,Pražský SST,U15,51,32,15,5,
2020,M,Středočeský SST,U15,251,49,11,1,
2020,Z,KSST Jihomoravský,U15,64,6,2,,
2020,Z,KSST Jihočeský,U15,23,5,1,,
2020,Z,KSST Karlovarský,U15,12,8,1,,
2020,Z,KSST Kralovéhradecký,U15,39,8,2,,
2020,Z,KSST Liberecký,U15,23,7,1,,
2020,Z,KSST Olomoucký,U15,9,3,1,,
2020,Z,KSST Pardubický,U15,19,4,,,
2020,Z,KSST Plzeňský,U15,26,5,1,,
2020,Z,KSST Vysočina,U15,13,6,,,
2020,Z,KSST Zlínský,U15,24,5,1,,
2020,Z,KSST Ústecký,U15,17,7,3,,
2020,Z,Moravskoslezský SST,U15,37,7,2,,
2020,Z,Pražský SST,U15,17,9,3,1,
2020,Z,Středočeský SST,U15,67,15,4,,
2021,M,KSST Jihomoravský,U15,100,36,13,4,
2021,M,KSST Jihočeský,U15,15,9,2,,
2021,M,KSST Karlovarský,U15,6,4,,,
2021,M,KSST Kralovéhradecký,U15,33,23,13,1,
2021,M,KSST Liberecký,U15,22,14,3,,
2021,M,KSST Olomoucký,U15,16,11,,,
2021,M,KSST Pardubický,U15,20,7,3,1,
2021,M,KSST Plzeňský,U15,13,13,5,,
2021,M,KSST Vysočina,U15,12,6,4,2,
2021,M,KSST Zlínský,U15,19,13,9,,
2021,M,KSST Ústecký,U15,20,13,4,,
2021,M,Moravskoslezský SST,U15,76,48,14,3,
2021,M,Pražský SST,U15,27,19,9,3,
2021,M,Středočeský SST,U15,86,32,7,1,
2021,Z,KSST Jihomoravský,U15,22,6,,,
2021,Z,KSST Jihočeský,U15,6,3,1,,
2021,Z,KSST Karlovarský,U15,3,2,1,,
2021,Z,KSST Kralovéhradecký,U15,14,12,5,,
2021,Z,KSST Liberecký,U15,6,2,,,
2021,Z,KSST Olomoucký,U15,4,2,1,,
2021,Z,KSST Pardubický,U15,4,2,,,
2021,Z,KSST Plzeňský,U15,4,4,3,1,
2021,Z,KSST Vysočina,U15,7,3,2,,
2021,Z,KSST Zlínský,U15,3,1,,,
2021,Z,KSST Ústecký,U15,6,4,1,,
2021,Z,Moravskoslezský SST,U15,18,7,3,,
2021,Z,Pražský SST,U15,10,7,1,,
2021,Z,Středočeský SST,U15,22,7,5,1,
2022,M,KSST Jihomoravský,U15,228,20,7,2,
2022,M,KSST Jihočeský,U15,50,4,,,
2022,M,KSST Karlovarský,U15,23,2,,,
2022,M,KSST Kralovéhradecký,U15,128,14,6,1,
2022,M,KSST Liberecký,U15,43,10,4,,
2022,M,KSST Olomoucký,U15,32,10,2,,
2022,M,KSST Pardubický,U15,31,10,2,1,
2022,M,KSST Plzeňský,U15,52,8,3,,
2022,M,KSST Vysočina,U15,51,4,2,1,
2022,M,KSST Zlínský,U15,118,8,7,2,
2022,M,KSST Ústecký,U15,39,7,4,2,
2022,M,Moravskoslezský SST,U15,128,29,10,,
2022,M,Pražský SST,U15,46,16,6,1,
2022,M,Středočeský SST,U15,183,18,3,1,
2022,Z,KSST Jihomoravský,U15,59,5,,,
2022,Z,KSST Jihočeský,U15,17,2,1,,
2022,Z,KSST Karlovarský,U15,5,1,,,
2022,Z,KSST Kralovéhradecký,U15,31,8,2,,
2022,Z,KSST Liberecký,U15,16,2,,,
2022,Z,KSST Olomoucký,U15,12,,,,
2022,Z,KSST Pardubický,U15,8,1,,,
2022,Z,KSST Plzeňský,U15,19,4,3,1,
2022,Z,KSST Vysočina,U15,11,2,1,,
2022,Z,KSST Zlínský,U15,25,,,,
2022,Z,KSST Ústecký,U15,10,1,,,
2022,Z,Moravskoslezský SST,U15,34,9,4,,
2022,Z,Pražský SST,U15,16,7,1,,
2022,Z,Středočeský SST,U15,41,4,3,,
2023,M,KSST Jihomoravský,U15,252,34,7,2,
2023,M,KSST Jihočeský,U15,45,17,4,,
2023,M,KSST Karlovarský,U15,24,9,2,,
2023,M,KSST Kralovéhradecký,U15,141,20,7,1,1
2023,M,KSST Liberecký,U15,43,17,6,1,
2023,M,KSST Olomoucký,U15,52,13,6,,
2023,M,KSST Pardubický,U15,37,9,2,,
2023,M,KSST Plzeňský,U15,55,21,5,,
2023,M,KSST Vysočina,U15,99,25,8,1,
2023,M,KSST Zlínský,U15,111,16,7,3,
2023,M,KSST Ústecký,U15,50,16,7,3,
2023,M,Moravskoslezský SST,U15,130,35,8,2,
2023,M,Pražský SST,U15,53,20,11,2,
2023,M,Středočeský SST,U15,205,35,4,,
2023,Z,KSST Jihomoravský,U15,71,8,1,,
2023,Z,KSST Jihočeský,U15,12,2,1,,
2023,Z,KSST Karlovarský,U15,3,1,,,
2023,Z,KSST Kralovéhradecký,U15,26,6,3,,
2023,Z,KSST Liberecký,U15,14,3,,,
2023,Z,KSST Olomoucký,U15,28,6,,,
2023,Z,KSST Pardubický,U15,11,1,,,
2023,Z,KSST Plzeňský,U15,15,5,1,,
2023,Z,KSST Vysočina,U15,14,5,1,,
2023,Z,KSST Zlínský,U15,17,3,1,,
2023,Z,KSST Ústecký,U15,9,7,1,,
2023,Z,Moravskoslezský SST,U15,25,10,2,,
2023,Z,Pražský SST,U15,20,13,4,1,
2023,Z,Středočeský SST,U15,60,10,3,2,
2024,M,KSST Jihomoravský,U15,236,39,14,3,
2024,M,KSST Jihočeský,U15,57,19,5,1,
2024,M,KSST Karlovarský,U15,14,10,5,,
2024,M,KSST Kralovéhradecký,U15,147,20,9,3,1
2024,M,KSST Liberecký,U15,50,10,3,,
2024,M,KSST Olomoucký,U15,63,22,6,1,
2024,M,KSST Pardubický,U15,45,8,4,,
2024,M,KSST Plzeňský,U15,47,15,3,,
2024,M,KSST Vysočina,U15,116,33,8,4,
2024,M,KSST Zlínský,U15,112,18,7,5,
2024,M,KSST Ústecký,U15,70,19,3,2,
2024,M,Moravskoslezský SST,U15,137,36,13,3,
2024,M,Pražský SST,U15,49,21,8,2,
2024,M,Středočeský SST,U15,210,39,7,1,
2024,Z,KSST Jihomoravský,U15,63,10,2,,
2024,Z,KSST Jihočeský,U15,26,3,,,
2024,Z,KSST Karlovarský,U15,6,1,,,
2024,Z,KSST Kralovéhradecký,U15,33,4,2,,
2024,Z,KSST Liberecký,U15,10,3,1,,
2024,Z,KSST Olomoucký,U15,28,13,,,
2024,Z,KSST Pardubický,U15,11,2,,,
2024,Z,KSST Plzeňský,U15,19,7,1,,
2024,Z,KSST Vysočina,U15,19,4,1,,
2024,Z,KSST Zlínský,U15,13,5,2,,
2024,Z,KSST Ústecký,U15,13,8,1,,
2024,Z,Moravskoslezský SST,U15,28,8,2,1,
2024,Z,Pražský SST,U15,15,7,3,,
2024,Z,Středočeský SST,U15,60,11,2,,
2025,M,KSST Jihomoravský,U15,249,30,11,3,
2025,M,KSST Jihočeský,U15,76,17,7,,
2025,M,KSST Karlovarský,U15,10,2,1,,
2025,M,KSST Kralovéhradecký,U15,134,26,17,1,
2025,M,KSST Liberecký,U15,77,21,3,,
2025,M,KSST Olomoucký,U15,46,25,4,1,
2025,M,KSST Pardubický,U15,50,10,4,,
2025,M,KSST Plzeňský,U15,49,14,4,1,
2025,M,KSST Vysočina,U15,99,36,8,2,
2025,M,KSST Zlínský,U15,97,15,6,2,1
2025,M,KSST Ústecký,U15,61,16,4,,
2025,M,Moravskoslezský SST,U15,137,27,10,1,
2025,M,Pražský SST,U15,42,19,6,1,
2025,M,Středočeský SST,U15,215,40,8,4,
2025,Z,KSST Jihomoravský,U15,70,5,3,1,
2025,Z,KSST Jihočeský,U15,22,8,1,,
2025,Z,KSST Karlovarský,U15,9,3,,,
2025,Z,KSST Kralovéhradecký,U15,35,5,2,,
2025,Z,KSST Liberecký,U15,17,2,,,
2025,Z,KSST Olomoucký,U15,25,15,1,,
2025,Z,KSST Pardubický,U15,14,4,1,,
2025,Z,KSST Plzeňský,U15,26,7,1,,
2025,Z,KSST Vysočina,U15,20,6,1,,
2025,Z,KSST Zlínský,U15,12,4,2,,
2025,Z,KSST Ústecký,U15,15,6,2,,
2025,Z,Moravskoslezský SST,U15,26,6,2,1,
2025,Z,Pražský SST,U15,14,9,2,,
2025,Z,Středočeský SST,U15,62,12,7,1,
2026,M,KSST Jihomoravský,U15,240,46,12,5,1
2026,M,KSST Jihočeský,U15,101,26,5,,
2026,M,KSST Karlovarský,U15,9,4,2,,
2026,M,KSST Kralovéhradecký,U15,128,24,11,4,
2026,M,KSST Liberecký,U15,88,22,2,,
2026,M,KSST Olomoucký,U15,48,22,7,1,
2026,M,KSST Pardubický,U15,59,7,4,,
2026,M,KSST Plzeňský,U15,91,16,1,,
2026,M,KSST Vysočina,U15,99,43,10,2,
2026,M,KSST Zlínský,U15,103,20,3,1,
2026,M,KSST Ústecký,U15,69,15,2,,
2026,M,Moravskoslezský SST,U15,135,31,8,3,
2026,M,Pražský SST,U15,51,16,10,1,
2026,M,Středočeský SST,U15,198,47,9,,
2026,Z,KSST Jihomoravský,U15,64,11,3,1,
2026,Z,KSST Jihočeský,U15,28,8,1,,
2026,Z,KSST Karlovarský,U15,5,2,,,
2026,Z,KSST Kralovéhradecký,U15,29,8,2,1,
2026,Z,KSST Liberecký,U15,8,3,,,
2026,Z,KSST Olomoucký,U15,18,8,1,,
2026,Z,KSST Pardubický,U15,20,2,,,
2026,Z,KSST Plzeňský,U15,28,7,1,,
2026,Z,KSST Vysočina,U15,21,9,1,,
2026,Z,KSST Zlínský,U15,14,4,1,,
2026,Z,KSST Ústecký,U15,15,4,,,
2026,Z,Moravskoslezský SST,U15,20,10,2,,
2026,Z,Pražský SST,U15,17,5,1,1,
2026,Z,Středočeský SST,U15,49,11,2,,
2027,M,KSST Jihomoravský,U15,2,1,1,,
2027,M,KSST Jihočeský,U15,8,6,,,
2027,M,KSST Karlovarský,U15,1,1,1,1,
2027,M,KSST Kralovéhradecký,U15,9,1,1,,
2027,M,KSST Liberecký,U15,9,5,3,,
2027,M,KSST Olomoucký,U15,3,3,2,1,
2027,M,KSST Pardubický,U15,8,7,2,1,
2027,M,KSST Plzeňský,U15,5,2,,,
2027,M,KSST Zlínský,U15,11,9,2,1,
2027,M,KSST Ústecký,U15,7,3,,,
2027,M,Moravskoslezský SST,U15,13,3,2,,
2027,M,Pražský SST,U15,9,6,,,
2027,M,Středočeský SST,U15,5,1,,,
2027,Z,KSST Jihočeský,U15,5,2,1,,
2027,Z,KSST Kralovéhradecký,U15,3,,,,
2027,Z,KSST Olomoucký,U15,1,1,1,,
2027,Z,KSST Pardubický,U15,1,,,,
2027,Z,KSST Zlínský,U15,1,1,1,,
2027,Z,KSST Ústecký,U15,2,1,,,
2027,Z,Moravskoslezský SST,U15,1,,,,
2027,Z,Pražský SST,U15,8,4,,,
2027,Z,Středočeský SST,U15,3,,,,
2012,M,,U13,410,,,,
2012,Z,,U13,105,,,,
2013,M,,U13,447,174,30,1,
2013,Z,,U13,98,34,6,,
2014,M,,U13,532,193,37,,
2014,Z,,U13,125,51,6,,
2015,M,,U13,634,207,43,4,
2015,Z,,U13,136,54,9,,
2016,M,,U13,701,203,24,2,
2016,Z,,U13,165,57,9,,
2017,M,,U13,668,217,30,2,
2017,Z,,U13,170,54,5,,
2018,M,,U13,670,183,32,1,
2018,Z,,U13,188,38,4,1,
2019,M,,U13,743,161,30,2,
2019,Z,,U13,212,34,2,,
2020,M,,U13,800,154,27,2,
2020,Z,,U13,227,33,5,,
2021,M,,U13,177,76,24,2,
2021,Z,,U13,64,25,3,,
2022,M,,U13,488,36,11,2,
2022,Z,,U13,159,12,,,
2023,M,,U13,569,60,15,2,
2023,Z,,U13,175,27,2,1,
2024,M,,U13,598,73,12,3,
2024,Z,,U13,176,23,2,,
2025,M,,U13,589,76,12,,
2025,Z,,U13,198,31,3,,
2026,M,,U13,660,89,14,2,
2026,Z,,U13,170,29,1,1,
2027,M,,U13,26,11,1,,
2027,Z,,U13,13,1,,,
2012,M,KSST Jihomoravský,U13,67,,,,
2012,M,KSST Jihočeský,U13,29,,,,
2012,M,KSST Karlovarský,U13,2,,,,
2012,M,KSST Kralovéhradecký,U13,69,,,,
2012,M,KSST Liberecký,U13,8,,,,
2012,M,KSST Olomoucký,U13,13,,,,
2012,M,KSST Pardubický,U13,41,,,,
2012,M,KSST Plzeňský,U13,28,,,,
2012,M,KSST Vysočina,U13,15,,,,
2012,M,KSST Ústecký,U13,1,,,,
2012,M,Moravskoslezský SST,U13,54,,,,
2012,M,Pražský SST,U13,47,,,,
2012,M,Středočeský SST,U13,36,,,,
2012,Z,KSST Jihomoravský,U13,18,,,,
2012,Z,KSST Jihočeský,U13,17,,,,
2012,Z,KSST Karlovarský,U13,1,,,,
2012,Z,KSST Kralovéhradecký,U13,16,,,,
2012,Z,KSST Olomoucký,U13,3,,,,
2012,Z,KSST Pardubický,U13,6,,,,
2012,Z,KSST Plzeňský,U13,11,,,,
2012,Z,KSST Vysočina,U13,2,,,,
2012,Z,KSST Zlínský,U13,1,,,,
2012,Z,Moravskoslezský SST,U13,10,,,,
2012,Z,Pražský SST,U13,13,,,,
2012,Z,Středočeský SST,U13,7,,,,
2013,M,KSST Jihomoravský,U13,98,31,5,1,
2013,M,KSST Jihočeský,U13,31,14,,,
2013,M,KSST Karlovarský,U13,5,,,,
2013,M,KSST Kralovéhradecký,U13,66,30,3,,
2013,M,KSST Liberecký,U13,11,2,2,,
2013,M,KSST Olomoucký,U13,14,4,,,
2013,M,KSST Pardubický,U13,35,19,4,,
2013,M,KSST Plzeňský,U13,30,15,1,,
2013,M,KSST Vysočina,U13,13,4,1,,
2013,M,KSST Zlínský,U13,1,,,,
2013,M,Moravskoslezský SST,U13,78,28,8,,
2013,M,Pražský SST,U13,16,11,4,,
2013,M,Středočeský SST,U13,49,16,2,,
2013,Z,KSST Jihomoravský,U13,23,10,4,,
2013,Z,KSST Jihočeský,U13,9,6,1,,
2013,Z,KSST Karlovarský,U13,3,1,,,
2013,Z,KSST Kralovéhradecký,U13,11,4,,,
2013,Z,KSST Olomoucký,U13,1,,,,
2013,Z,KSST Pardubický,U13,9,2,1,,
2013,Z,KSST Plzeňský,U13,6,4,,,
2013,Z,KSST Vysočina,U13,4,1,,,
2013,Z,KSST Zlínský,U13,1,,,,
2013,Z,Moravskoslezský SST,U13,9,1,,,
2013,Z,Pražský SST,U13,7,4,,,
2013,Z,Středočeský SST,U13,15,1,,,
2014,M,KSST Jihomoravský,U13,124,43,7,,
2014,M,KSST Jihočeský,U13,29,15,1,,
2014,M,KSST Karlovarský,U13,14,3,,,
2014,M,KSST Kralovéhradecký,U13,68,25,5,,
2014,M,KSST Liberecký,U13,16,1,1,,
2014,M,KSST Olomoucký,U13,19,7,3,,
2014,M,KSST Pardubický,U13,44,17,4,,
2014,M,KSST Plzeňský,U13,27,12,2,,
2014,M,KSST Vysočina,U13,19,6,1,,
2014,M,KSST Zlínský,U13,5,,,,
2014,M,KSST Ústecký,U13,10,,,,
2014,M,Moravskoslezský SST,U13,79,39,9,,
2014,M,Pražský SST,U13,30,7,2,,
2014,M,Středočeský SST,U13,48,18,2,,
2014,Z,KSST Jihomoravský,U13,31,14,1,,
2014,Z,KSST Jihočeský,U13,7,4,1,,
2014,Z,KSST Karlovarský,U13,6,2,,,
2014,Z,KSST Kralovéhradecký,U13,17,5,,,
2014,Z,KSST Liberecký,U13,3,,,,
2014,Z,KSST Olomoucký,U13,2,,,,
2014,Z,KSST Pardubický,U13,7,4,1,,
2014,Z,KSST Plzeňský,U13,13,3,,,
2014,Z,KSST Vysočina,U13,1,1,,,
2014,Z,KSST Zlínský,U13,1,,,,
2014,Z,KSST Ústecký,U13,4,,,,
2014,Z,Moravskoslezský SST,U13,14,5,,,
2014,Z,Pražský SST,U13,6,4,,,
2014,Z,Středočeský SST,U13,13,9,3,,
2015,M,KSST Jihomoravský,U13,107,44,5,1,
2015,M,KSST Jihočeský,U13,29,12,2,,
2015,M,KSST Karlovarský,U13,6,2,,,
2015,M,KSST Kralovéhradecký,U13,79,23,7,,
2015,M,KSST Liberecký,U13,32,8,,,
2015,M,KSST Olomoucký,U13,13,6,2,,
2015,M,KSST Pardubický,U13,36,20,2,,
2015,M,KSST Plzeňský,U13,34,15,4,,
2015,M,KSST Vysočina,U13,38,10,2,,
2015,M,KSST Zlínský,U13,17,2,2,,
2015,M,KSST Ústecký,U13,20,,,,
2015,M,Moravskoslezský SST,U13,114,33,11,3,
2015,M,Pražský SST,U13,31,16,3,,
2015,M,Středočeský SST,U13,78,16,3,,
2015,Z,KSST Jihomoravský,U13,23,10,1,,
2015,Z,KSST Jihočeský,U13,8,2,,,
2015,Z,KSST Karlovarský,U13,4,2,,,
2015,Z,KSST Kralovéhradecký,U13,15,7,1,,
2015,Z,KSST Liberecký,U13,8,,,,
2015,Z,KSST Olomoucký,U13,3,,,,
2015,Z,KSST Pardubický,U13,8,2,,,
2015,Z,KSST Plzeňský,U13,10,6,2,,
2015,Z,KSST Vysočina,U13,3,1,,,
2015,Z,KSST Zlínský,U13,3,1,1,,
2015,Z,KSST Ústecký,U13,7,2,,,
2015,Z,Moravskoslezský SST,U13,20,9,,,
2015,Z,Pražský SST,U13,6,5,1,,
2015,Z,Středočeský SST,U13,18,7,3,,
2016,M,KSST Jihomoravský,U13,134,33,1,,
2016,M,KSST Jihočeský,U13,39,10,2,,
2016,M,KSST Karlovarský,U13,14,4,,,
2016,M,KSST Kralovéhradecký,U13,88,15,3,,
2016,M,KSST Liberecký,U13,23,11,2,,
2016,M,KSST Olomoucký,U13,16,1,,,
2016,M,KSST Pardubický,U13,49,15,,,
2016,M,KSST Plzeňský,U13,34,15,2,,
2016,M,KSST Vysočina,U13,35,14,1,,
2016,M,KSST Zlínský,U13,46,6,3,,
2016,M,KSST Ústecký,U13,32,7,1,,
2016,M,Moravskoslezský SST,U13,96,38,5,1,
2016,M,Pražský SST,U13,27,15,3,1,
2016,M,Středočeský SST,U13,68,19,1,,
2016,Z,KSST Jihomoravský,U13,24,11,1,,
2016,Z,KSST Jihočeský,U13,10,2,1,,
2016,Z,KSST Karlovarský,U13,11,3,,,
2016,Z,KSST Kralovéhradecký,U13,27,7,,,
2016,Z,KSST Liberecký,U13,11,1,,,
2016,Z,KSST Olomoucký,U13,2,,,,
2016,Z,KSST Pardubický,U13,11,3,,,
2016,Z,KSST Plzeňský,U13,11,4,2,,
2016,Z,KSST Vysočina,U13,4,2,,,
2016,Z,KSST Zlínský,U13,7,2,1,,
2016,Z,KSST Ústecký,U13,6,3,1,,
2016,Z,Moravskoslezský SST,U13,17,8,2,,
2016,Z,Pražský SST,U13,8,4,1,,
2016,Z,Středočeský SST,U13,16,7,,,
2017,M,KSST Jihomoravský,U13,116,49,2,,
2017,M,KSST Jihočeský,U13,25,9,3,,
2017,M,KSST Karlovarský,U13,8,3,,,
2017,M,KSST Kralovéhradecký,U13,65,22,3,,
2017,M,KSST Liberecký,U13,27,5,1,,
2017,M,KSST Olomoucký,U13,16,5,1,,
2017,M,KSST Pardubický,U13,42,14,1,,
2017,M,KSST Plzeňský,U13,33,11,1,1,
2017,M,KSST Vysočina,U13,22,13,2,,
2017,M,KSST Zlínský,U13,79,14,3,,
2017,M,KSST Ústecký,U13,25,13,2,,
2017,M,Moravskoslezský SST,U13,100,30,6,1,
2017,M,Pražský SST,U13,26,10,2,,
2017,M,Středočeský SST,U13,84,19,3,,
2017,Z,KSST Jihomoravský,U13,28,7,,,
2017,Z,KSST Jihočeský,U13,7,2,1,,
2017,Z,KSST Karlovarský,U13,7,5,,,
2017,Z,KSST Kralovéhradecký,U13,21,7,,,
2017,Z,KSST Liberecký,U13,15,5,1,,
2017,Z,KSST Olomoucký,U13,2,1,,,
2017,Z,KSST Pardubický,U13,13,2,,,
2017,Z,KSST Plzeňský,U13,10,2,,,
2017,Z,KSST Vysočina,U13,5,1,,,
2017,Z,KSST Zlínský,U13,7,2,1,,
2017,Z,KSST Ústecký,U13,4,3,,,
2017,Z,Moravskoslezský SST,U13,19,6,1,,
2017,Z,Pražský SST,U13,9,5,1,,
2017,Z,Středočeský SST,U13,23,6,,,
2018,M,KSST Jihomoravský,U13,118,25,2,1,
2018,M,KSST Jihočeský,U13,16,4,1,,
2018,M,KSST Karlovarský,U13,8,1,,,
2018,M,KSST Kralovéhradecký,U13,51,13,2,,
2018,M,KSST Liberecký,U13,27,11,,,
2018,M,KSST Olomoucký,U13,16,4,2,,
2018,M,KSST Pardubický,U13,40,13,,,
2018,M,KSST Plzeňský,U13,24,9,,,
2018,M,KSST Vysočina,U13,24,8,,,
2018,M,KSST Zlínský,U13,100,24,6,,
2018,M,KSST Ústecký,U13,27,6,,,
2018,M,Moravskoslezský SST,U13,110,31,8,,
2018,M,Pražský SST,U13,25,14,9,,
2018,M,Středočeský SST,U13,84,20,2,,
2018,Z,KSST Jihomoravský,U13,36,2,,,
2018,Z,KSST Jihočeský,U13,6,1,,,
2018,Z,KSST Karlovarský,U13,9,2,,,
