ID,2013 Pořadí skokani,2013 Pořadí skokani kraj,2013 Pořadí skokani kategorie,2013 Pořadí skokani kraj kategorie,2014 Pořadí skokani,2014 Pořadí skokani kraj,2014 Pořadí skokani kategorie,2014 Pořadí skokani kraj kategorie,2015 Pořadí skokani,2015 Pořadí skokani kraj,2015 Pořadí skokani kategorie,2015 Pořadí skokani kraj kategorie,2016 Pořadí skokani,2016 Pořadí skokani kraj,2016 Pořadí skokani kategorie,2016 Pořadí skokani kraj kategorie,2017 Pořadí skokani,2017 Pořadí skokani kraj,2017 Pořadí skokani kategorie,2017 Pořadí skokani kraj kategorie,2018 Pořadí skokani,2018 Pořadí skokani kraj,2018 Pořadí skokani kategorie,2018 Pořadí skokani kraj kategorie,2019 Pořadí skokani,2019 Pořadí skokani kraj,2019 Pořadí skokani kategorie,2019 Pořadí skokani kraj kategorie,2020 Pořadí skokani,2020 Pořadí skokani kraj,2020 Pořadí skokani kategorie,2020 Pořadí skokani kraj kategorie,2021 Pořadí skokani,2021 Pořadí skokani kraj,2021 Pořadí skokani kategorie,2021 Pořadí skokani kraj kategorie,2022 Pořadí skokani,2022 Pořadí skokani kraj,2022 Pořadí skokani kategorie,2022 Pořadí skokani kraj kategorie,2023 Pořadí skokani,2023 Pořadí skokani kraj,2023 Pořadí skokani kategorie,2023 Pořadí skokani kraj kategorie,2024 Pořadí skokani,2024 Pořadí skokani kraj,2024 Pořadí skokani kategorie,2024 Pořadí skokani kraj kategorie,2025 Pořadí skokani,2025 Pořadí skokani kraj,2025 Pořadí skokani kategorie,2025 Pořadí skokani kraj kategorie,2026 Pořadí skokani,2026 Pořadí skokani kraj,2026 Pořadí skokani kategorie,2026 Pořadí skokani kraj kategorie
33366,,,,,,,,,,,,,,,,,37,4,,,,,,,,,,,145,17,,,306,34,,,146,16,,,,,,,,,,,,,,,,,,
54522,,,,,,,,,,,,,,,,,663,58,190,26,445,45,212,29,690,64,271,27,2250,171,476,44,,,,,,,,,,,,,8443,1222,,,,,,,,,,
67077,,,,,,,,,,,,,,,,,663,86,,,3997,522,,,180,25,,,1854,241,,,2847,379,,,,,,,,,,,833,120,,,,,,,,,,
46580,,,,,,,,,,,,,,,,,37,6,22,4,325,33,82,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55496,,,,,,,,,,,,,,,,,37,6,,,152,20,,,332,34,,,34,5,,,127,18,,,165,24,,,295,43,,,295,42,,,209,33,,,292,36,,
64594,,,,,,,,,,,,,,,,,663,42,,,2725,172,,,6437,425,,,5332,375,,,,,,,,,,,3073,232,,,1124,73,,,3935,320,,,3545,265,,
68089,,,,,,,,,,,,,,,,,685,89,,,4531,581,,,2509,308,,,7882,988,,,,,,,,,,,,,,,,,,,,,,,,,,
39321,,,,,,,,,,,,,,,,,708,40,,,5434,341,,,7332,446,,,7411,447,,,,,,,,,,,,,,,,,,,,,,,,,,
68670,,,,,,,,,,,,,,,,,41,4,,,246,13,,,,,,,,,,,,,,,,,,,335,25,,,397,27,,,,,,,,,,
64096,,,,,,,,,,,,,,,,,736,42,,,907,74,,,6247,387,,,795,51,,,1781,92,,,4299,212,,,3818,210,,,9120,530,,,4785,269,,,8724,490,,
42687,,,,,,,,,,,,,,,,,736,37,,,7560,460,,,7161,431,,,6799,425,,,,,,,,,,,,,,,,,,,,,,,,,,
28766,,,,,,,,,,,,,,,,,736,65,,,493,50,,,9671,656,,,4817,340,,,,,,,,,,,6446,469,,,8083,575,,,7302,542,,,,,,
59220,,,,,,,,,,,,,,,,,736,88,,,684,88,,,5041,479,,,7736,742,,,4793,495,,,1958,196,,,2995,270,,,5105,460,,,4321,371,,,,,,
47764,,,,,,,,,,,,,,,,,736,42,286,16,8665,554,785,73,210,18,,,7808,467,,,3771,200,,,587,26,,,714,39,,,7281,427,,,780,48,,,2370,114,,
47765,,,,,,,,,,,,,,,,,754,45,289,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58840,,,,,,,,,,,,,,,,,44,7,,,293,32,,,403,41,,,203,26,,,,,,,,,,,,,,,,,,,,,,,262,25,,
47586,,,,,,,,,,,,,,,,,754,45,,,8208,521,,,1241,85,,,7057,423,,,,,,,,,,,7599,445,,,4511,261,,,4139,226,,,,,,
37239,,,,,,,,,,,,,,,,,778,39,,,8082,495,,,3669,231,,,8529,535,,,,,,,,,,,,,,,,,,,,,,,,,,
61875,,,,,,,,,,,,,,,,,778,63,22,1,34,2,9,1,106,10,55,7,430,30,85,9,3428,316,195,21,108,10,67,9,2263,149,302,21,2465,147,316,24,1312,92,334,29,4271,313,553,56
59420,,,,,,,,,,,,,,,,,778,67,,,7265,503,,,2287,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,,,778,12,,,9152,140,,,4030,59,,,7808,115,,,,,,,,,,,5820,86,,,,,,,,,,,,,,
34108,,,,,,,,,,,,,,,,,778,63,,,884,67,,,5966,443,,,9091,666,,,1575,167,,,5389,494,,,,,,,,,,,,,,,,,,
66201,,,,,,,,,,,,,,,,,47,6,,,225,12,,,17,1,,,127,6,,,276,12,,,270,14,,,51,2,,,227,19,,,63,4,,,459,30,,
50383,,,,,,,,,,,,,,,,,778,97,,,7852,1054,,,4518,663,,,1854,250,,,4993,800,,,2844,428,,,2203,307,,,7443,1071,,,5552,742,,,5579,770,,
59644,,,,,,,,,,,,,,,,,47,1,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40228,,,,,,,,,,,,,,,,,778,39,,,2038,131,,,2371,142,,,6525,410,,,2475,158,,,3000,214,,,,,,,,,,,,,,,,,,
47571,,,,,,,,,,,,,,,,,778,50,,,3440,225,,,5866,359,,,3426,204,,,5176,265,,,1215,63,,,7162,418,,,6661,388,,,7246,399,,,2958,153,,
37952,,,,,,,,,,,,,,,,,804,56,,,5992,381,,,2762,183,,,3330,194,,,,,,,,,,,4801,276,,,2398,143,,,5456,304,,,5951,323,,
67889,,,,,,,,,,,,,,,,,804,95,,,173,36,,,2629,263,,,5332,488,,,904,96,,,2105,214,,,5727,505,,,6584,590,,,1268,134,,,9243,830,,
55080,,,,,,,,,,,,,,,,,824,31,,,5550,228,,,9609,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67802,,,,,,,,,,,,,,,,,824,98,,,7786,783,,,1003,111,,,6887,655,,,4734,486,,,3951,411,,,4161,364,,,4330,397,,,6331,573,,,7545,682,,
67673,,,,,,,,,,,,,,,,,824,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65775,,,,,,,,,,,,,,,,,824,13,,,445,4,,,5585,90,,,5232,72,,,1038,17,,,601,6,,,3073,42,,,3752,66,,,2065,32,,,4784,84,,
26024,,,,,,,,,,,,,,,,,50,8,,,415,43,,,231,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64571,,,,,,,,,,,,,,,,,859,106,,,2383,294,,,549,76,,,1427,193,,,1781,276,,,3781,598,,,5545,784,,,3275,451,,,3330,433,,,7880,1108,,
59367,,,,,,,,,,,,,,,,,859,102,115,20,8022,806,323,62,4417,413,297,51,,,,,,,,,,,,,5369,469,537,73,2966,272,,,3421,296,,,958,92,,
67299,,,,,,,,,,,,,,,,,53,7,33,5,274,33,75,9,217,30,83,10,91,16,58,8,42,9,,,,,,,,,,,,,,,,,,,,,,
50806,,,,,,,,,,,,,,,,,890,53,206,13,636,50,237,19,1676,115,367,29,884,57,328,31,321,14,137,7,1755,160,,,5088,370,,,,,,,,,,,2623,130,,
51489,,,,,,,,,,,,,,,,,56,8,27,3,75,2,34,2,321,20,81,3,356,20,90,6,220,9,89,6,51,2,31,2,214,16,,,,,,,,,,,,,,
64783,,,,,,,,,,,,,,,,,921,73,,,7630,579,,,8086,575,,,5441,418,,,,,,,,,,,4605,323,,,8955,620,,,7302,492,,,,,,
62785,,,,,,,,,,,,,,,,,921,58,,,7337,459,,,5041,297,,,5551,334,,,,,,,,,,,911,45,,,4717,270,,,7246,399,,,7937,440,,
53094,,,,,,,,,,,,,,,,,951,131,282,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51428,,,,,,,,,,,,,,,,,951,131,282,34,4718,599,471,61,135,18,119,15,3330,423,534,59,160,18,,,3644,494,,,3073,390,,,1272,171,,,8539,1060,,,524,64,,
40096,,,,,,,,,,,,,,,,,951,52,,,7968,483,,,8980,555,,,1738,105,,,,,,,,,,,4801,317,,,883,54,,,9041,585,,,2623,167,,
67698,,,,,,,,,,,,,,,,,951,131,,,1815,245,,,1979,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58964,,,,,,,,,,,,,,,,,951,76,,,1703,130,,,1136,96,,,6613,458,,,2967,264,,,1572,149,,,8111,588,,,2759,216,,,1338,123,,,2623,223,,
62452,,,,,,,,,,,,,,,,,977,136,,,5434,692,,,8086,1027,,,5875,736,,,,,,,,,,,3230,416,,,5951,727,,,8396,1042,,,2824,328,,
68703,,,,,,,,,,,,,,,,,977,136,,,8399,1097,,,5152,661,,,4113,519,,,3887,537,,,742,87,,,8791,1106,,,7076,865,,,6674,824,,,6246,749,,
67245,,,,,,,,,,,,,,,,,977,115,,,8940,904,,,9277,892,,,7808,749,,,,,,,,,,,,,,,,,,,,,,,,,,
41422,,,,,,,,,,,,,,,,,1010,53,,,1815,112,,,9584,591,,,523,29,,,,,,,,,,,4605,302,,,6040,383,,,5185,363,,,2898,192,,
58728,,,,,,,,,,,,,,,,,1010,79,,,3259,255,,,6810,501,,,1126,83,,,,,,,,,,,7251,495,,,412,28,,,8685,597,,,988,79,,
50927,,,,,,,,,,,,,,,,,1010,129,,,8082,1079,,,1979,280,,,6168,896,,,4075,646,,,914,142,,,7162,1040,,,8568,1238,,,5088,674,,,3044,419,,
61966,,,,,,,,,,,,,,,,,1010,129,117,7,33,2,29,1,131,11,94,9,2059,282,360,32,4993,800,389,39,4476,715,464,50,,,,,,,,,929,119,,,988,127,,
40244,,,,,,,,,,,,,,,,,1010,46,,,7914,502,,,4710,281,,,4609,271,,,,,,,,,,,7091,465,,,7214,448,,,7302,459,,,8058,500,,
60818,,,,,,,,,,,,,,,,,1010,67,,,2506,156,,,3519,218,,,3516,227,,,,,,,,,,,4161,293,,,5295,400,,,2005,143,,,3377,225,,
59875,,,,,,,,,,,,,,,,,1010,143,212,27,1349,178,227,27,1923,237,379,45,7323,910,506,58,,,,,,,,,,,,,,,,,,,,,,,,
66953,,,,,,,,,,,,,,,,,1035,55,,,613,36,,,1874,108,,,763,42,,,,,,,,,,,2589,202,,,4810,297,,,8458,558,,,1565,94,,
64541,,,,,,,,,,,,,,,,,1035,132,,,142,13,,,9240,1334,,,8728,1266,,,,,,,,,,,,,,,,,,,,,,,,,,
51042,,,,,,,,,,,,,,,,,1035,146,,,9363,1223,,,,,,,,,,,,,,,,,,,5369,660,,,7568,931,,,5350,637,,,7174,869,,
66547,,,,,,,,,,,,,,,,,1035,79,,,652,62,,,9108,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,1035,60,,,5816,379,,,1591,113,,,,,,,,,,,,,,,2652,201,,,,,,,,,,,,,,
27589,,,,,,,,,,,,,,,,,1075,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59505,,,,,,,,,,,,,,,,,1075,81,,,1872,152,,,648,46,,,9329,690,,,4793,449,,,2248,200,,,3472,232,,,1404,83,,,3846,291,,,5951,431,,
67600,,,,,,,,,,,,,,,,,1075,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52443,,,,,,,,,,,,,,,,,1075,135,332,26,1488,187,386,38,3235,455,,,4609,665,,,3771,588,,,3821,608,,,,,,,,,,,,,,,,,,
60336,,,,,,,,,,,,,,,,,1107,127,118,21,2038,214,98,19,16,5,16,5,2477,240,237,38,,,,,,,,,9184,863,649,94,6320,566,571,81,8311,770,,,4888,433,,
38344,,,,,,,,,,,,,,,,,1107,67,,,8665,554,,,8086,489,,,9259,545,,,,,,,,,,,2775,159,,,3573,209,,,9181,526,,,359,19,,
68725,,,,,,,,,,,,,,,,,1107,87,,,931,81,,,819,71,,,795,30,,,,,,,,,,,3818,123,,,2085,67,,,2839,84,,,4991,148,,
52035,,,,,,,,,,,,,,,,,1138,73,120,4,3918,245,288,11,7492,439,324,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64908,,,,,,,,,,,,,,,,,1138,145,,,462,47,,,1080,138,,,2180,301,,,1781,276,,,2379,360,,,1202,157,,,7443,1071,,,1434,196,,,4991,682,,
68104,,,,,,,,,,,,,,,,,71,6,,,59,5,,,396,25,,,105,5,,,,,,,,,,,,,,,,,,,,,,,,,,
57422,,,,,,,,,,,,,,,,,1173,132,,,374,61,,,1080,118,,,6339,599,,,1038,115,,,3512,360,,,6621,581,,,3118,285,,,2317,216,,,5112,449,,
62357,,,,,,,,,,,,,,,,,1173,90,,,8940,645,,,1591,126,,,9243,678,,,2847,266,,,601,53,,,5727,397,,,2818,176,,,3098,235,,,7097,511,,
53819,,,,,,,,,,,,,,,,,1173,90,342,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58462,,,,,,,,,,,,,,,,,1215,70,121,9,360,29,76,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47530,,,,,,,,,,,,,,,,,1215,70,,,168,12,,,7829,477,,,8529,507,,,,,,,,,,,6846,402,,,8892,515,,,132,7,,,7459,413,,
67040,,,,,,,,,,,,,,,,,1215,135,,,3017,303,,,3146,298,,,5232,481,,,,,,,,,,,,,,,6320,566,,,,,,,,,,
67210,,,,,,,,,,,,,,,,,1215,175,,,5111,655,,,8028,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56194,,,,,,,,,,,,,,,,,1215,175,,,1084,145,,,7670,976,,,3330,423,,,2847,379,,,2947,396,,,2067,251,,,6127,751,,,8960,1120,,,3657,421,,
55395,,,,,,,,,,,,,,,,,79,11,20,3,37,1,19,1,47,4,29,2,57,3,37,2,182,5,59,2,214,10,66,4,270,21,95,8,60,5,44,3,47,3,,,426,27,,
63543,,,,,,,,,,,,,,,,,1215,78,,,5111,322,,,2044,129,,,4907,312,,,,,,,,,,,2775,202,,,2759,228,,,5757,394,,,3202,217,,
42309,,,,,,,,,,,,,,,,,1250,73,,,9113,559,,,4218,273,,,3330,220,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,,,,,,,,,,,,,,,,,1250,73,,,5816,368,,,2903,196,,,7057,423,,,4451,235,,,4408,222,,,2067,118,,,5681,328,,,,,,,,,,
42388,,,,,,,,,,,,,,,,,1250,73,,,1917,118,,,4916,327,,,855,47,,,4451,309,,,3990,277,,,1416,102,,,8764,552,,,4044,294,,,430,24,,
63850,,,,,,,,,,,,,,,,,1300,77,220,15,3531,240,427,21,,,,,,,,,,,,,,,,,,,,,2966,186,,,465,31,,,8058,535,,
60846,,,,,,,,,,,,,,,,,1300,75,,,6432,417,,,7579,519,,,7233,514,,,3214,183,,,1069,60,,,3652,272,,,3275,246,,,2372,185,,,3290,241,,
61261,,,,,,,,,,,,,,,,,1300,184,,,5434,692,,,5682,730,,,5026,638,,,,,,,,,,,814,104,,,3955,470,,,6494,797,,,1377,170,,
57826,,,,,,,,,,,,,,,,,1344,76,222,16,1118,68,218,21,7245,489,529,41,2059,145,360,30,,,,,,,,,,,,,,,,,,,,,,,,
43290,,,,,,,,,,,,,,,,,1344,83,,,8833,530,,,1326,78,,,8953,534,,,,,,,,,,,4529,314,,,4717,376,,,6942,458,,,1299,84,,
61622,,,,,,,,,,,,,,,,,1344,76,,,4156,274,,,1167,86,,,1375,96,,,1038,62,,,5016,289,,,7015,528,,,2143,165,,,2317,180,,,8310,637,,
58505,,,,,,,,,,,,,,,,,1344,71,,,3017,146,,,941,45,,,3330,162,,,,,,,,,,,,,,,,,,,,,,,,,,
67803,,,,,,,,,,,,,,,,,1344,143,,,3017,303,,,1109,119,,,4817,449,,,1781,196,,,,,,,,,,,6735,602,,,6582,591,,,,,,
33829,,,,,,,,,,,,,,,,,1344,165,,,2296,280,,,746,105,,,5551,817,,,,,,,,,,,4801,688,,,7009,998,,,3256,425,,,4567,630,,
54674,,,,,,,,,,,,,,,,,1385,172,308,24,613,69,233,18,768,108,325,34,8634,1254,760,71,1111,166,,,2565,387,,,4896,700,,,8083,1162,,,7942,1126,,,,,,
59277,,,,,,,,,,,,,,,,,1385,80,,,6637,436,,,5475,357,,,2477,171,,,,,,,,,,,9178,657,,,8152,590,,,,,,,,,,
55533,,,,,,,,,,,,,,,,,1385,192,,,1208,165,,,2842,349,,,8321,1056,,,,,,,,,,,1571,193,,,3955,470,,,2257,289,,,7600,912,,
66736,,,,,,,,,,,,,,,,,1385,109,,,267,29,,,8757,593,,,639,56,,,904,85,,,1755,160,,,3896,287,,,7816,555,,,6401,472,,,,,,
39333,,,,,,,,,,,,,,,,,1385,82,,,6748,426,,,7751,473,,,7487,452,,,,,,,,,,,7801,460,,,8257,481,,,3330,181,,,3463,176,,
47460,,,,,,,,,,,,,,,,,1385,82,,,3102,205,,,6639,410,,,6168,363,,,,,,,,,,,4605,260,,,6040,355,,,7454,412,,,7174,401,,
18310,,,,,,,,,,,,,,,,,1385,172,,,7703,1030,,,2762,394,,,5441,799,,,,,,,,,,,7162,1040,,,6412,910,,,8899,1276,,,7545,1059,,
62914,,,,,,,,,,,,,,,,,1385,192,,,985,130,,,1365,167,,,4817,609,,,2346,311,,,1285,148,,,1763,221,,,3118,382,,,9041,1140,,,2370,270,,
34373,,,,,,,,,,,,,,,,,1429,71,,,4156,273,,,2173,129,,,2726,148,,,,,,,,,,,,,,,,,,,,,,,,,,
29732,,,,,,,,,,,,,,,,,1429,71,,,7484,472,,,3146,190,,,2388,131,,,2475,121,,,5064,240,,,8718,542,,,5872,361,,,8121,501,,,7314,462,,
38419,,,,,,,,,,,,,,,,,1429,85,,,7102,443,,,8627,528,,,7144,427,,,5399,282,,,4911,248,,,4801,276,,,,,,,,,,,,,,
58666,,,,,,,,,,,,,,,,,1478,88,123,8,198,13,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55379,,,,,,,,,,,,,,,,,1478,83,225,5,1757,78,246,9,1241,63,339,14,6168,314,486,21,,,,,,,,,,,,,,,,,,,,,,,,
68738,,,,,,,,,,,,,,,,,1478,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51836,,,,,,,,,,,,,,,,,91,12,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48595,,,,,,,,,,,,,,,,,1478,185,,,1981,240,,,5767,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58255,,,,,,,,,,,,,,,,,1522,211,,,1872,251,,,9190,1183,,,8196,1031,,,,,,,,,,,,,,,,,,,4321,371,,,,,,
67253,,,,,,,,,,,,,,,,,93,12,,,158,18,,,337,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62352,,,,,,,,,,,,,,,,,1522,90,317,18,8529,547,779,71,45,4,42,4,367,22,,,,,,,,,,,3818,270,,,4330,349,,,4785,269,,,8887,497,,
65002,,,,,,,,,,,,,,,,,1522,90,23,2,19,2,6,1,562,43,93,6,663,44,93,10,787,39,112,9,1041,50,139,9,2332,138,306,20,2610,157,321,24,1793,107,374,30,,,,
61729,,,,,,,,,,,,,,,,,1522,122,,,5635,393,,,358,41,,,8529,594,,,,,,,,,,,2995,423,,,7140,1019,,,1703,223,,,711,94,,
31600,,,,,,,,,,,,,,,,,1578,94,,,4912,308,,,8086,472,,,6071,385,,,,,,,,,,,,,,,,,,,,,,,,,,
63289,,,,,,,,,,,,,,,,,1578,162,2,1,1298,144,25,8,66,12,14,2,639,80,91,17,3311,348,76,12,4371,459,168,29,8916,834,215,29,4612,423,376,55,,,,,,,,
51385,,,,,,,,,,,,,,,,,97,10,36,5,262,30,72,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67699,,,,,,,,,,,,,,,,,1578,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67222,,,,,,,,,,,,,,,,,1578,94,,,9023,551,,,3146,195,,,8683,546,,,,,,,,,,,,,,,,,,,,,,,,,,
51750,,,,,,,,,,,,,,,,,1621,226,385,51,7914,1039,751,88,6810,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64871,,,,,,,,,,,,,,,,,1621,24,,,8499,133,,,7078,109,,,5772,80,,,,,,,,,,,6017,89,,,,,,,4785,81,,,2370,36,,
57602,,,,,,,,,,,,,,,,,1621,24,126,2,113,1,37,1,180,5,114,2,3330,43,249,7,3771,63,353,6,1536,22,248,5,2019,26,382,8,2966,50,437,10,1231,18,,,4991,86,,
55834,,,,,,,,,,,,,,,,,1685,94,,,7484,493,,,4916,321,,,9062,627,,,,,,,,,,,,,,,,,,,,,,,8390,644,,
36615,,,,,,,,,,,,,,,,,1685,97,,,8499,545,,,2903,196,,,6339,377,,,4171,220,,,4549,233,,,8249,484,,,4143,239,,,6844,379,,,8603,484,,
14735,,,,,,,,,,,,,,,,,101,5,,,303,15,,,378,16,,,360,12,,,,,,,,,,,73,2,,,98,9,,,335,19,,,289,17,,
60663,,,,,,,,,,,,,,,,,101,17,,,253,38,,,124,19,,,267,36,,,,,,,,,,,316,45,,,163,19,,,345,47,,,271,37,,
61618,,,,,,,,,,,,,,,,,1685,94,,,8692,590,,,1167,86,,,4817,332,,,,,,,,,,,2067,161,,,8472,608,,,2257,174,,,7251,561,,
66732,,,,,,,,,,,,,,,,,1685,92,,,1488,66,,,7078,381,,,2124,98,,,,,,,,,,,,,,,7696,408,,,5185,301,,,,,,
66982,,,,,,,,,,,,,,,,,1685,235,,,2795,368,,,5475,699,,,2726,353,,,5047,687,,,1119,131,,,2927,371,,,4041,482,,,1649,203,,,3044,353,,
62324,,,,,,,,,,,,,,,,,101,9,23,2,3,2,3,2,68,12,37,8,22,4,17,3,64,8,31,5,71,10,36,5,42,7,31,5,204,21,81,11,163,15,,,250,25,,
38497,,,,,,,,,,,,,,,,,1685,97,,,6637,418,,,5475,335,,,1126,73,,,2233,122,,,4119,208,,,5820,339,,,6127,362,,,5757,318,,,7545,417,,
59393,,,,,,,,,,,,,,,,,1786,225,,,2296,280,,,9220,1329,,,1789,236,,,904,138,,,5421,885,,,,,,,,,,,,,,,,,,
60316,,,,,,,,,,,,,,,,,109,6,,,427,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66769,,,,,,,,,,,,,,,,,109,5,,,58,5,,,158,5,,,340,15,,,150,2,,,190,4,,,248,9,,,,,,,,,,,,,,
68852,,,,,,,,,,,,,,,,,1786,185,,,1118,130,,,882,103,,,5668,519,,,,,,,,,,,714,72,,,2818,261,,,5264,446,,,7251,658,,
68732,,,,,,,,,,,,,,,,,1786,32,,,2648,33,,,3321,44,,,,,,,,,,,,,,,,,,,,,,,,,,,5307,97,,
38342,,,,,,,,,,,,,,,,,1786,104,,,4156,270,,,9108,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33783,,,,,,,,,,,,,,,,,1786,98,,,1118,67,,,3942,231,,,3426,190,,,5047,231,,,3200,157,,,1763,107,,,7009,438,,,7849,486,,,2035,130,,
67746,,,,,,,,,,,,,,,,,1786,32,,,1052,8,,,5682,93,,,4416,56,,,,,,,,,,,1814,21,,,6040,101,,,7723,124,,,7545,125,,
37647,,,,,,,,,,,,,,,,,1832,232,,,3344,413,,,7751,1131,,,8881,1300,,,,,,,,,,,4605,663,,,8207,1184,,,4417,583,,,7251,1011,,
52625,,,,,,,,,,,,,,,,,1832,107,240,18,85,5,69,3,478,36,230,18,523,36,257,24,5217,268,555,43,110,7,,,5282,303,,,3347,195,,,8685,498,,,3545,186,,
60203,,,,,,,,,,,,,,,,,1832,74,127,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54759,,,,,,,,,,,,,,,,,1832,191,,,,,,,,,,,1082,125,,,,,,,,,,,,,,,,,,,,,,,,,,
38343,,,,,,,,,,,,,,,,,1903,115,,,4253,279,,,9698,595,,,1854,119,,,,,,,,,,,9188,541,,,8152,470,,,6494,361,,,,,,
15943,,,,,,,,,,,,,,,,,1903,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66581,,,,,,,,,,,,,,,,,1903,36,,,2725,34,,,1811,17,,,2646,30,,,904,16,,,827,11,,,7663,111,,,4511,80,,,6773,109,,,1465,20,,
57399,,,,,,,,,,,,,,,,,1903,201,129,24,684,88,192,37,2629,263,269,46,1738,181,338,51,,,,,,,,,3558,318,475,66,983,106,,,9173,844,,,958,92,,
47459,,,,,,,,,,,,,,,,,1903,115,,,8772,561,,,6725,416,,,2554,160,,,,,,,,,,,,,,,,,,,,,,,,,,
37690,,,,,,,,,,,,,,,,,1903,242,,,4912,633,,,7968,1156,,,1998,273,,,,,,,,,,,7663,1118,,,6320,897,,,,,,,,,,
60911,,,,,,,,,,,,,,,,,1979,112,,,1981,128,,,9491,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58926,,,,,,,,,,,,,,,,,2029,121,,,4429,293,,,2972,204,,,733,47,,,843,42,,,4957,252,,,7867,465,,,3423,197,,,7174,396,,,6505,364,,
67628,,,,,,,,,,,,,,,,,2029,220,,,10,4,,,5253,491,,,6613,627,,,,,,,,,,,4428,392,,,3573,326,,,780,80,,,5228,462,,
47959,,,,,,,,,,,,,,,,,2029,117,,,5434,344,,,2044,129,,,2646,176,,,3887,269,,,4119,286,,,1039,86,,,4225,342,,,,,,,,,,
48164,,,,,,,,,,,,,,,,,2029,177,425,40,907,65,323,20,6639,488,,,2180,166,,,,,,,,,,,660,41,,,8955,620,,,4695,323,,,8926,641,,
39484,,,,,,,,,,,,,,,,,2029,257,,,4339,552,,,5966,395,,,4609,665,,,1196,184,,,5348,869,,,740,94,,,7281,1047,,,7656,1080,,,1609,222,,
48823,,,,,,,,,,,,,,,,,2029,120,,,1703,107,,,1136,84,,,3809,268,,,,,,,,,,,1959,153,,,7214,516,,,2122,164,,,3926,300,,
57126,,,,,,,,,,,,,,,,,2029,152,132,16,384,38,166,23,2287,174,261,29,6985,485,500,49,,,,,,,,,6513,478,577,66,,,,,,,,,,,,
57982,,,,,,,,,,,,,,,,,2029,257,,,1388,169,,,9174,1321,,,855,112,,,5517,890,,,750,113,,,9073,1327,,,184,27,,,,,,,,,,
46102,,,,,,,,,,,,,,,,,2108,123,,,5434,341,,,4518,274,,,6613,399,,,,,,,,,,,6446,377,,,4511,261,,,1153,68,,,5579,303,,
66752,,,,,,,,,,,,,,,,,2108,184,,,8499,639,,,9565,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21097,,,,,,,,,,,,,,,,,2108,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51577,,,,,,,,,,,,,,,,,2108,123,362,23,8976,573,568,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25077,,,,,,,,,,,,,,,,,2170,129,,,,,,,,,,,4113,264,,,,,,,,,,,,,,,,,,,,,,,,,,
66109,,,,,,,,,,,,,,,,,2170,129,,,413,34,,,3669,237,,,3330,194,,,2475,132,,,750,35,,,1571,84,,,6222,365,,,8035,453,,,6342,351,,
49477,,,,,,,,,,,,,,,,,2170,276,439,39,8576,1144,,,5152,745,,,8139,1179,,,,,,,,,,,,,,,8892,1288,,,6236,855,,,,,,
39693,,,,,,,,,,,,,,,,,2170,190,,,7630,579,,,8438,604,,,6255,465,,,,,,,,,,,,,,,,,,,,,,,,,,
